Date,BRENT
,BZ=F
6/3/2014,108.8199997
6/4/2014,108.4000015
6/5/2014,108.7900009
6/6/2014,108.6100006
6/9/2014,109.9899979
6/10/2014,109.5199966
6/11/2014,109.9499969
6/12/2014,113.0199966
6/13/2014,113.4100037
6/16/2014,113.2200012
6/17/2014,113.4499969
6/18/2014,114.2600021
6/19/2014,115.0599976
6/20/2014,114.8099976
6/23/2014,114.1200027
6/24/2014,114.4599991
6/25/2014,114
6/26/2014,113.2099991
6/27/2014,113.3000031
6/30/2014,112.3600006
7/1/2014,112.2900009
7/2/2014,111.2399979
7/3/2014,111
7/7/2014,110.2399979
7/8/2014,108.9400024
7/9/2014,108.2799988
7/10/2014,108.6699982
7/11/2014,106.6600037
7/14/2014,106.9800034
7/15/2014,106.0199966
7/16/2014,105.8499985
7/17/2014,105.9599991
7/18/2014,107.2399979
7/21/2014,107.6800003
7/22/2014,107.3300018
7/23/2014,108.0299988
7/24/2014,107.0699997
7/25/2014,108.3899994
7/28/2014,107.5699997
7/29/2014,107.7200012
7/30/2014,106.5100021
7/31/2014,106.0199966
8/1/2014,104.8399963
8/4/2014,105.4100037
8/5/2014,104.6100006
8/6/2014,104.5899963
8/7/2014,105.4400024
8/8/2014,105.0199966
8/11/2014,104.6800003
8/12/2014,103.0199966
8/13/2014,104.2799988
8/14/2014,102.0100021
8/15/2014,101.9499969
8/18/2014,101.5999985
8/19/2014,101.5599976
8/20/2014,102.2799988
8/21/2014,102.6299973
8/22/2014,102.2900009
8/25/2014,102.6500015
8/26/2014,102.5
8/27/2014,102.7200012
8/28/2014,102.4599991
8/29/2014,103.1900024
9/2/2014,100.3399963
9/3/2014,102.7699966
9/4/2014,101.8300018
9/5/2014,100.8199997
9/8/2014,100.1999969
9/9/2014,99.16000366
9/10/2014,98.04000092
9/11/2014,98.08000183
9/12/2014,97.11000061
9/15/2014,96.65000153
9/16/2014,96.62999725
9/17/2014,98.97000122
9/18/2014,97.69999695
9/19/2014,98.38999939
9/22/2014,96.97000122
9/23/2014,96.84999847
9/24/2014,96.94999695
9/25/2014,97
9/26/2014,97
9/29/2014,97.19999695
9/30/2014,94.66999817
10/1/2014,94.16000366
10/2/2014,93.41999817
10/3/2014,92.30999756
10/6/2014,92.79000092
10/7/2014,92.11000061
10/8/2014,91.37999725
10/9/2014,90.05000305
10/10/2014,90.20999908
10/13/2014,88.88999939
10/14/2014,85.04000092
10/15/2014,83.77999878
10/16/2014,84.47000122
10/17/2014,84.54000092
10/20/2014,85.40000153
10/21/2014,86.22000122
10/22/2014,84.70999908
10/23/2014,86.83000183
10/24/2014,86.12999725
10/27/2014,85.83000183
10/28/2014,86.02999878
10/29/2014,87.12000275
10/30/2014,86.23999786
10/31/2014,85.86000061
11/3/2014,84.77999878
11/4/2014,82.81999969
11/5/2014,82.94999695
11/6/2014,82.86000061
11/7/2014,83.38999939
11/10/2014,82.33999634
11/11/2014,81.66999817
11/12/2014,80.37999725
11/13/2014,77.91999817
11/14/2014,77.73999786
11/17/2014,79.30999756
11/18/2014,78.47000122
11/19/2014,78.09999847
11/20/2014,79.33000183
11/21/2014,80.36000061
11/24/2014,79.68000031
11/25/2014,78.33000183
11/26/2014,77.75
11/28/2014,70.15000153
12/1/2014,72.54000092
12/2/2014,70.54000092
12/3/2014,69.91999817
12/4/2014,69.63999939
12/5/2014,69.06999969
12/8/2014,66.19000244
12/9/2014,66.83999634
12/10/2014,64.23999786
12/11/2014,63.68000031
12/12/2014,61.84999847
12/15/2014,61.06000137
12/16/2014,59.86000061
12/17/2014,59.79999924
12/18/2014,59.27000046
12/19/2014,61.38000107
12/22/2014,60.11000061
12/23/2014,61.68999863
12/24/2014,60.24000168
12/26/2014,59.45000076
12/29/2014,57.88000107
12/30/2014,57.90000153
12/31/2014,57.33000183
1/2/2015,56.41999817
1/5/2015,53.11000061
1/6/2015,51.09999847
1/7/2015,51.15000153
1/8/2015,50.95999908
1/9/2015,50.11000061
1/12/2015,47.43000031
1/13/2015,46.59000015
1/14/2015,48.68999863
1/15/2015,47.66999817
1/16/2015,47.68999863
1/20/2015,47.99000168
1/21/2015,49.02999878
1/22/2015,48.52000046
1/23/2015,48.79000092
1/26/2015,48.15999985
1/27/2015,49.59999847
1/28/2015,48.47000122
1/29/2015,49.13000107
1/30/2015,52.99000168
2/2/2015,54.75
2/3/2015,57.90999985
2/4/2015,54.15999985
2/5/2015,56.56999969
2/6/2015,57.79999924
2/9/2015,58.34000015
2/10/2015,56.43000031
2/11/2015,54.65999985
2/12/2015,57.04999924
2/13/2015,57.38999939
2/17/2015,62.52999878
2/18/2015,60.52999878
2/19/2015,60.20999908
2/20/2015,60.22000122
2/23/2015,58.90000153
2/24/2015,58.65999985
2/25/2015,61.63000107
2/26/2015,60.04999924
2/27/2015,62.58000183
3/2/2015,59.54000092
3/3/2015,61.02000046
3/4/2015,60.54999924
3/5/2015,60.47999954
3/6/2015,59.72999954
3/9/2015,58.52999878
3/10/2015,56.38999939
3/11/2015,57.54000092
3/12/2015,57.08000183
3/13/2015,54.66999817
3/16/2015,53.43999863
3/17/2015,53.43000031
3/18/2015,55.90999985
3/19/2015,54.43000031
3/20/2015,55.31999969
3/23/2015,55.91999817
3/24/2015,55.11000061
3/25/2015,56.47999954
3/26/2015,59.18999863
3/27/2015,56.40999985
3/30/2015,56.29000092
3/31/2015,55.11000061
4/1/2015,57.09999847
4/2/2015,54.95000076
4/6/2015,58.11999893
4/7/2015,59.09999847
4/8/2015,55.54999924
4/9/2015,56.56999969
4/10/2015,57.86999893
4/13/2015,57.93000031
4/14/2015,58.43000031
4/15/2015,60.31999969
4/16/2015,60.40000153
4/17/2015,63.45000076
4/20/2015,63.45000076
4/21/2015,62.08000183
4/22/2015,62.72999954
4/23/2015,64.84999847
4/24/2015,65.27999878
4/27/2015,64.83000183
4/28/2015,64.63999939
4/29/2015,65.83999634
4/30/2015,66.77999878
5/1/2015,66.45999908
5/4/2015,66.44999695
5/5/2015,67.51999664
5/6/2015,67.76999664
5/7/2015,65.54000092
5/8/2015,65.38999939
5/11/2015,64.91000366
5/12/2015,66.86000061
5/13/2015,66.80999756
5/14/2015,66.58999634
5/15/2015,66.56999969
5/18/2015,66.26999664
5/19/2015,64.01999664
5/20/2015,65.02999878
5/21/2015,66.54000092
5/22/2015,65.37000275
5/26/2015,63.72000122
5/27/2015,62.06000137
5/28/2015,62.58000183
5/29/2015,65.55999756
6/1/2015,64.87999725
6/2/2015,65.48999786
6/3/2015,63.79999924
6/4/2015,62.02999878
6/5/2015,63.31000137
6/8/2015,62.68999863
6/9/2015,64.87999725
6/10/2015,65.69999695
6/11/2015,65.11000061
6/12/2015,63.86999893
6/15/2015,62.61000061
6/16/2015,62.63000107
6/17/2015,63.86999893
6/18/2015,64.26000214
6/19/2015,63.02000046
6/22/2015,63.34000015
6/23/2015,64.44999695
6/24/2015,63.49000168
6/25/2015,63.20000076
6/26/2015,63.25999832
6/29/2015,62.00999832
6/30/2015,63.59000015
7/1/2015,62.00999832
7/2/2015,62.06999969
7/6/2015,56.54000092
7/7/2015,56.84999847
7/8/2015,57.04999924
7/9/2015,58.61000061
7/10/2015,58.72999954
7/13/2015,57.84999847
7/14/2015,58.50999832
7/15/2015,57.04999924
7/16/2015,57.50999832
7/17/2015,57.52000046
7/20/2015,56.65000153
7/21/2015,57.04000092
7/22/2015,56.13000107
7/23/2015,55.27000046
7/24/2015,54.61999893
7/27/2015,53.47000122
7/28/2015,53.29999924
7/29/2015,53.38000107
7/30/2015,53.31000137
7/31/2015,52.20999908
8/3/2015,49.52000046
8/4/2015,49.99000168
8/5/2015,49.59000015
8/6/2015,49.52000046
8/7/2015,48.61000061
8/10/2015,50.40999985
8/11/2015,49.18000031
8/12/2015,49.65999985
8/13/2015,49.22000122
8/14/2015,49.02999878
8/17/2015,49.02999878
8/18/2015,48.81000137
8/19/2015,47.15999985
8/20/2015,46.61999893
8/21/2015,45.45999908
8/24/2015,42.68999863
8/25/2015,43.20999908
8/26/2015,43.13999939
8/27/2015,47.56000137
8/28/2015,50.04999924
8/31/2015,54.15000153
9/1/2015,49.56000137
9/2/2015,50.5
9/3/2015,50.68000031
9/4/2015,49.61000061
9/8/2015,49.52000046
9/9/2015,47.58000183
9/10/2015,48.88999939
9/11/2015,48.13999939
9/14/2015,46.36999893
9/15/2015,46.63000107
9/16/2015,46.61000061
9/17/2015,49.08000183
9/18/2015,47.47000122
9/21/2015,48.91999817
9/22/2015,49.08000183
9/23/2015,47.75
9/24/2015,48.16999817
9/25/2015,48.59999847
9/28/2015,47.34000015
9/29/2015,48.22999954
9/30/2015,48.36999893
10/1/2015,47.68999863
10/2/2015,48.13000107
10/5/2015,49.25
10/6/2015,51.91999817
10/7/2015,51.33000183
10/8/2015,53.04999924
10/9/2015,52.65000153
10/12/2015,49.86000061
10/13/2015,49.24000168
10/14/2015,49.15000153
10/15/2015,48.70999908
10/16/2015,48.72999954
10/19/2015,48.61000061
10/20/2015,48.70999908
10/21/2015,47.84999847
10/22/2015,48.08000183
10/23/2015,47.99000168
10/26/2015,47.54000092
10/27/2015,46.81000137
10/28/2015,49.04999924
10/29/2015,48.79999924
10/30/2015,49.56000137
11/2/2015,48.79000092
11/3/2015,50.54000092
11/4/2015,48.58000183
11/5/2015,47.97999954
11/6/2015,47.41999817
11/9/2015,47.18999863
11/10/2015,47.43999863
11/11/2015,45.81000137
11/12/2015,44.06000137
11/13/2015,43.61000061
11/16/2015,43.58000183
11/17/2015,43.56999969
11/18/2015,44.13999939
11/19/2015,44.18000031
11/20/2015,44.65999985
11/23/2015,44.83000183
11/24/2015,46.11999893
11/25/2015,46.16999817
11/27/2015,44.86000061
11/30/2015,44.61000061
12/1/2015,44.43999863
12/2/2015,42.49000168
12/3/2015,43.84000015
12/4/2015,43
12/7/2015,40.72999954
12/8/2015,40.25999832
12/9/2015,40.11000061
12/10/2015,39.72999954
12/11/2015,37.93000031
12/14/2015,37.91999817
12/15/2015,38.45000076
12/16/2015,37.18999863
12/17/2015,37.18000031
12/18/2015,36.88000107
12/21/2015,36.34999847
12/22/2015,36.11000061
12/23/2015,37.36000061
12/24/2015,37.88999939
12/28/2015,36.61999893
12/29/2015,37.79000092
12/30/2015,36.45999908
12/31/2015,37.27999878
1/4/2016,37.22000122
1/5/2016,36.41999817
1/6/2016,34.22999954
1/7/2016,33.75
1/8/2016,33.54999924
1/11/2016,31.54999924
1/12/2016,30.86000061
1/13/2016,30.30999947
1/14/2016,31.03000069
1/15/2016,31.01000023
1/19/2016,28.76000023
1/20/2016,27.87999916
1/21/2016,29.25
1/22/2016,32.18000031
1/25/2016,30.5
1/26/2016,31.79999924
1/27/2016,33.09999847
1/28/2016,33.88999939
1/29/2016,34.74000168
2/1/2016,34.68999863
2/2/2016,32.72000122
2/3/2016,35.04000092
2/4/2016,34.45999908
2/5/2016,34.06000137
2/8/2016,32.88000107
2/9/2016,30.31999969
2/10/2016,30.84000015
2/11/2016,30.05999947
2/12/2016,33.36000061
2/16/2016,32.18000031
2/17/2016,34.5
2/18/2016,34.27999878
2/19/2016,33.00999832
2/22/2016,34.68999863
2/23/2016,33.27000046
2/24/2016,34.40999985
2/25/2016,35.29000092
2/26/2016,35.09999847
2/29/2016,35.97000122
3/1/2016,35.95999908
3/2/2016,36.93000031
3/3/2016,37.06999969
3/4/2016,38.72000122
3/7/2016,40.84000015
3/8/2016,39.65000153
3/9/2016,41.06999969
3/10/2016,40.04999924
3/11/2016,40.38999939
3/14/2016,39.52999878
3/15/2016,38.74000168
3/16/2016,40.33000183
3/17/2016,41.54000092
3/18/2016,41.20000076
3/21/2016,41.54000092
3/22/2016,41.79000092
3/23/2016,40.47000122
3/24/2016,40.43999863
3/28/2016,40.27000046
3/29/2016,39.13999939
3/30/2016,39.25999832
3/31/2016,39.59999847
4/1/2016,39.65999985
4/4/2016,37.68999863
4/5/2016,37.86999893
4/6/2016,39.84000015
4/7/2016,39.43000031
4/8/2016,41.93999863
4/11/2016,42.83000183
4/12/2016,44.68999863
4/13/2016,44.18000031
4/14/2016,43.84000015
4/15/2016,43.09999847
4/18/2016,42.90999985
4/19/2016,44.02999878
4/20/2016,45.79999924
4/21/2016,44.52999878
4/22/2016,45.11000061
4/25/2016,44.47999954
4/26/2016,45.74000168
4/27/2016,47.18000031
4/28/2016,48.13999939
4/29/2016,48.13000107
5/2/2016,48.09999847
5/3/2016,46.75
5/4/2016,44.61999893
5/5/2016,45.00999832
5/6/2016,45.36999893
5/9/2016,43.63000107
5/10/2016,45.52000046
5/11/2016,47.59999847
5/12/2016,48.08000183
5/13/2016,47.83000183
5/16/2016,48.97000122
5/17/2016,49.27999878
5/18/2016,48.93000031
5/19/2016,48.81000137
5/20/2016,48.72000122
5/23/2016,48.34999847
5/24/2016,48.61000061
5/25/2016,49.74000168
5/26/2016,49.59000015
5/27/2016,49.31999969
5/31/2016,49.68999863
6/1/2016,49.70999908
6/2/2016,50.04000092
6/3/2016,49.63999939
6/6/2016,50.54999924
6/7/2016,51.43999863
6/8/2016,52.50999832
6/9/2016,51.95000076
6/10/2016,50.54000092
6/13/2016,50.34999847
6/14/2016,49.83000183
6/15/2016,48.97000122
6/16/2016,47.18999863
6/17/2016,49.16999817
6/20/2016,50.65000153
6/21/2016,50.61999893
6/22/2016,49.88000107
6/23/2016,50.90999985
6/24/2016,48.40999985
6/27/2016,47.15999985
6/28/2016,48.58000183
6/29/2016,50.61000061
6/30/2016,49.68000031
7/1/2016,49.84000015
7/5/2016,47.95999908
7/6/2016,48.79999924
7/7/2016,46.40000153
7/8/2016,46.75999832
7/11/2016,46.25
7/12/2016,48.47000122
7/13/2016,46.25999832
7/14/2016,47.36999893
7/15/2016,47.61000061
7/18/2016,46.95999908
7/19/2016,46.65999985
7/20/2016,47.16999817
7/21/2016,46.20000076
7/22/2016,45.68999863
7/25/2016,44.72000122
7/26/2016,44.86999893
7/27/2016,43.47000122
7/28/2016,42.70000076
7/29/2016,42.45999908
8/1/2016,42.45000076
8/2/2016,41.79999924
8/3/2016,43.09999847
8/4/2016,44.29000092
8/5/2016,44.27000046
8/8/2016,45.38999939
8/9/2016,44.97999954
8/10/2016,44.04999924
8/11/2016,46.04000092
8/12/2016,46.97000122
8/15/2016,48.34999847
8/16/2016,49.22999954
8/17/2016,49.84999847
8/18/2016,50.88999939
8/19/2016,50.88000107
8/22/2016,49.15999985
8/23/2016,49.95999908
8/24/2016,49.04999924
8/25/2016,49.66999817
8/26/2016,49.91999817
8/29/2016,49.25999832
8/30/2016,48.36999893
8/31/2016,47.04000092
9/1/2016,47.04999924
9/2/2016,46.83000183
9/6/2016,47.25999832
9/7/2016,47.97999954
9/8/2016,49.99000168
9/9/2016,48.00999832
9/12/2016,48.31999969
9/13/2016,47.09999847
9/14/2016,45.84999847
9/15/2016,46.59000015
9/16/2016,45.77000046
9/19/2016,45.95000076
9/20/2016,45.88000107
9/21/2016,46.83000183
9/22/2016,47.65000153
9/23/2016,45.88999939
9/26/2016,47.34999847
9/27/2016,45.97000122
9/28/2016,48.68999863
9/29/2016,49.24000168
9/30/2016,49.06000137
10/3/2016,49.09999847
10/4/2016,50.86999893
10/5/2016,51.86000061
10/6/2016,52.50999832
10/7/2016,51.93000031
10/11/2016,52.40999985
10/12/2016,51.81000137
10/13/2016,52.02999878
10/14/2016,51.95000076
10/17/2016,51.52000046
10/18/2016,51.68000031
10/19/2016,52.66999817
10/20/2016,51.38000107
10/21/2016,51.77999878
10/24/2016,51.45999908
10/25/2016,50.79000092
10/26/2016,49.97999954
10/27/2016,50.47000122
10/28/2016,49.70999908
10/31/2016,48.29999924
11/1/2016,48.33000183
11/2/2016,46.86000061
11/3/2016,46.34999847
11/4/2016,45.58000183
11/7/2016,46.15000153
11/8/2016,46.04000092
11/9/2016,46.36000061
11/10/2016,45.84000015
11/14/2016,44.43000031
11/15/2016,46.95000076
11/16/2016,46.63000107
11/17/2016,46.49000168
11/18/2016,46.86000061
11/21/2016,48.90000153
11/22/2016,49.11999893
11/23/2016,48.95000076
11/25/2016,47.24000168
11/28/2016,48.24000168
11/29/2016,46.38000107
11/30/2016,50.47000122
12/1/2016,50.45999908
12/2/2016,54.45999908
12/5/2016,54.93999863
12/6/2016,53.93000031
12/7/2016,53
12/8/2016,53.88999939
12/9/2016,54.33000183
12/12/2016,55.68999863
12/13/2016,55.72000122
12/14/2016,53.90000153
12/15/2016,54.02000046
12/16/2016,55.20999908
12/19/2016,54.91999817
12/20/2016,55.34999847
12/21/2016,54.45999908
12/22/2016,55.04999924
12/23/2016,55.15999985
12/27/2016,56.09000015
12/28/2016,56.22000122
12/29/2016,56.13999939
12/30/2016,56.13000107
1/3/2017,55.47000122
1/4/2017,56.45999908
1/5/2017,56.88999939
1/6/2017,57.09999847
1/9/2017,54.93999863
1/10/2017,53.63999939
1/11/2017,55.09999847
1/12/2017,56.00999832
1/13/2017,55.45000076
1/17/2017,55.47000122
1/18/2017,53.91999817
1/19/2017,54.15999985
1/20/2017,55.49000168
1/23/2017,55.22999954
1/24/2017,55.43999863
1/25/2017,55.08000183
1/26/2017,56.24000168
1/27/2017,55.52000046
1/30/2017,55.22999954
1/31/2017,55.70000076
2/1/2017,55.65999985
2/2/2017,56.56000137
2/3/2017,56.81000137
2/6/2017,55.72000122
2/7/2017,55.04999924
2/8/2017,55.11999893
2/9/2017,55.63000107
2/10/2017,56.70000076
2/13/2017,55.59000015
2/14/2017,55.97000122
2/15/2017,55.75
2/16/2017,55.65000153
2/17/2017,55.81000137
2/21/2017,56.65999985
2/22/2017,55.84000015
2/23/2017,56.58000183
2/24/2017,55.99000168
2/27/2017,55.93000031
2/28/2017,55.59000015
3/1/2017,55.59999847
3/2/2017,55.08000183
3/3/2017,55.90000153
3/6/2017,56.00999832
3/7/2017,55.91999817
3/8/2017,53.11000061
3/9/2017,52.18999863
3/10/2017,51.36999893
3/13/2017,51.34999847
3/14/2017,50.91999817
3/15/2017,51.81000137
3/16/2017,51.74000168
3/17/2017,51.75999832
3/20/2017,51.61999893
3/21/2017,50.95999908
3/22/2017,50.63999939
3/23/2017,50.56000137
3/24/2017,50.79999924
3/27/2017,50.75
3/28/2017,51.33000183
3/29/2017,52.41999817
3/30/2017,52.95999908
3/31/2017,52.83000183
4/3/2017,53.11999893
4/4/2017,54.16999817
4/5/2017,54.36000061
4/6/2017,54.88999939
4/7/2017,55.24000168
4/10/2017,55.97999954
4/11/2017,56.22999954
4/12/2017,55.86000061
4/13/2017,55.88999939
4/17/2017,55.36000061
4/18/2017,54.88999939
4/19/2017,52.93000031
4/20/2017,52.99000168
4/21/2017,51.95999908
4/24/2017,51.59999847
4/25/2017,52.09999847
4/26/2017,51.81999969
4/27/2017,51.43999863
4/28/2017,51.72999954
5/1/2017,51.52000046
5/2/2017,50.45999908
5/3/2017,50.79000092
5/4/2017,48.38000107
5/5/2017,49.09999847
5/8/2017,49.34000015
5/9/2017,48.72999954
5/10/2017,50.22000122
5/11/2017,50.77000046
5/12/2017,50.84000015
5/15/2017,51.81999969
5/16/2017,51.65000153
5/17/2017,52.20999908
5/18/2017,52.50999832
5/19/2017,53.61000061
5/22/2017,53.86999893
5/23/2017,54.15000153
5/24/2017,53.95999908
5/25/2017,51.45999908
5/26/2017,52.15000153
5/30/2017,51.84000015
5/31/2017,50.31000137
6/1/2017,50.33000183
6/2/2017,49.95000076
6/5/2017,49.47000122
6/6/2017,50.11999893
6/7/2017,48.06000137
6/8/2017,47.86000061
6/9/2017,48.15000153
6/12/2017,48.29000092
6/13/2017,48.72000122
6/14/2017,47
6/15/2017,46.91999817
6/16/2017,47.36999893
6/19/2017,46.90999985
6/20/2017,46.02000046
6/21/2017,44.81999969
6/22/2017,45.22000122
6/23/2017,45.54000092
6/26/2017,45.83000183
6/27/2017,46.65000153
6/28/2017,47.31000137
6/29/2017,47.41999817
6/30/2017,47.91999817
7/3/2017,49.68000031
7/5/2017,47.79000092
7/6/2017,48.11000061
7/7/2017,46.70999908
7/10/2017,46.88000107
7/11/2017,47.52000046
7/12/2017,47.74000168
7/13/2017,48.41999817
7/14/2017,48.90999985
7/17/2017,48.41999817
7/18/2017,48.84000015
7/19/2017,49.70000076
7/20/2017,49.29999924
7/21/2017,48.06000137
7/24/2017,48.59999847
7/25/2017,50.20000076
7/26/2017,50.97000122
7/27/2017,51.49000168
7/28/2017,52.52000046
7/31/2017,52.65000153
8/1/2017,52.63000107
8/2/2017,52.36000061
8/3/2017,52.00999832
8/4/2017,52.41999817
8/7/2017,52.36999893
8/8/2017,52.13999939
8/9/2017,52.70000076
8/10/2017,51.90000153
8/11/2017,52.09999847
8/14/2017,50.72999954
8/15/2017,50.79999924
8/16/2017,50.27000046
8/17/2017,51.02999878
8/18/2017,52.72000122
8/21/2017,51.65999985
8/22/2017,51.86999893
8/23/2017,52.56999969
8/24/2017,52.04000092
8/25/2017,52.40999985
8/28/2017,51.88999939
8/29/2017,52
8/30/2017,50.86000061
8/31/2017,52.38000107
9/1/2017,52.31999969
9/5/2017,53.38000107
9/6/2017,54.20000076
9/7/2017,54.49000168
9/8/2017,53.77999878
9/11/2017,53.84000015
9/12/2017,54.27000046
9/13/2017,55.15999985
9/14/2017,55.47000122
9/15/2017,55.61999893
9/18/2017,55.47999954
9/19/2017,55.13999939
9/20/2017,56.29000092
9/21/2017,56.43000031
9/22/2017,56.86000061
9/25/2017,59.02000046
9/26/2017,58.43999863
9/27/2017,57.90000153
9/28/2017,57.40999985
9/29/2017,57.54000092
10/2/2017,56.11999893
10/3/2017,56
10/4/2017,55.79999924
10/5/2017,57
10/6/2017,55.61999893
10/9/2017,55.79000092
10/10/2017,56.61000061
10/11/2017,56.93999863
10/12/2017,56.25
10/13/2017,57.16999817
10/16/2017,57.81999969
10/17/2017,57.88000107
10/18/2017,58.15000153
10/19/2017,57.22999954
10/20/2017,57.75
10/23/2017,57.36999893
10/24/2017,58.33000183
10/25/2017,58.43999863
10/26/2017,59.29999924
10/27/2017,60.43999863
10/30/2017,60.90000153
10/31/2017,61.36999893
11/1/2017,61.29000092
11/2/2017,60.61999893
11/3/2017,62.06999969
11/6/2017,64.26999664
11/7/2017,63.68999863
11/8/2017,63.49000168
11/9/2017,63.93000031
11/10/2017,63.52000046
11/13/2017,63.15999985
11/14/2017,62.20999908
11/15/2017,61.86999893
11/16/2017,61.36000061
11/17/2017,62.72000122
11/20/2017,62.22000122
11/21/2017,62.56999969
11/22/2017,63.31999969
11/24/2017,63.86000061
11/27/2017,63.84000015
11/28/2017,63.61000061
11/29/2017,63.11000061
11/30/2017,63.56999969
12/1/2017,63.49000168
12/4/2017,62.45000076
12/5/2017,62.86000061
12/6/2017,61.22000122
12/7/2017,62.20000076
12/8/2017,63.40000153
12/11/2017,64.69000244
12/12/2017,63.34000015
12/13/2017,62.43999863
12/14/2017,63.31000137
12/15/2017,63.22999954
12/18/2017,63.40999985
12/19/2017,63.79999924
12/20/2017,64.55999756
12/21/2017,64.90000153
12/22/2017,65.25
12/26/2017,67.01999664
12/27/2017,66.44000244
12/28/2017,66.72000122
12/29/2017,66.59999847
1/2/2018,66.56999969
1/3/2018,67.83999634
1/4/2018,68.06999969
1/5/2018,67.62000275
1/8/2018,67.77999878
1/9/2018,68.81999969
1/10/2018,69.19999695
1/11/2018,69.26000214
1/12/2018,69.87000275
1/16/2018,69.15000153
1/17/2018,69.37999725
1/18/2018,69.30999756
1/19/2018,68.61000061
1/22/2018,69.02999878
1/23/2018,69.95999908
1/24/2018,70.52999878
1/25/2018,70.41999817
1/26/2018,70.51999664
1/29/2018,69.45999908
1/30/2018,69.01999664
1/31/2018,69.05000305
2/1/2018,69.08000183
2/2/2018,68.58000183
2/5/2018,67.62000275
2/6/2018,66.86000061
2/7/2018,65.51000214
2/8/2018,64.80999756
2/9/2018,62.79000092
2/12/2018,62.59000015
2/13/2018,62.72000122
2/14/2018,64.36000061
2/15/2018,64.33000183
2/16/2018,64.83999634
2/20/2018,65.25
2/21/2018,65.41999817
2/22/2018,66.38999939
2/23/2018,67.30999756
2/26/2018,67.5
2/27/2018,66.62999725
2/28/2018,65.77999878
3/1/2018,65.70999908
3/2/2018,64.37000275
3/5/2018,65.54000092
3/6/2018,65.79000092
3/7/2018,64.33999634
3/8/2018,63.61000061
3/9/2018,65.48999786
3/12/2018,64.94999695
3/13/2018,64.63999939
3/14/2018,64.88999939
3/15/2018,65.12000275
3/16/2018,66.20999908
3/19/2018,66.05000305
3/20/2018,67.41999817
3/21/2018,69.47000122
3/22/2018,68.91000366
3/23/2018,70.44999695
3/26/2018,70.12000275
3/27/2018,70.11000061
3/28/2018,69.52999878
3/29/2018,70.26999664
4/2/2018,67.63999939
4/3/2018,68.12000275
4/4/2018,68.01999664
4/5/2018,68.33000183
4/6/2018,67.11000061
4/9/2018,68.65000153
4/10/2018,71.04000092
4/11/2018,72.05999756
4/12/2018,72.01999664
4/13/2018,72.58000183
4/16/2018,71.41999817
4/17/2018,71.58000183
4/18/2018,73.48000336
4/19/2018,73.77999878
4/20/2018,74.05999756
4/23/2018,74.70999908
4/24/2018,73.86000061
4/25/2018,74
4/26/2018,74.73999786
4/27/2018,74.63999939
4/30/2018,75.16999817
5/1/2018,75.16999817
5/2/2018,73.36000061
5/3/2018,73.62000275
5/4/2018,74.87000275
5/7/2018,76.16999817
5/8/2018,74.84999847
5/9/2018,77.20999908
5/10/2018,77.47000122
5/11/2018,77.12000275
5/14/2018,78.23000336
5/15/2018,78.43000031
5/16/2018,79.27999878
5/17/2018,79.30000305
5/18/2018,78.51000214
5/21/2018,79.22000122
5/22/2018,79.56999969
5/23/2018,79.80000305
5/24/2018,78.79000092
5/25/2018,76.44000244
5/29/2018,75.38999939
5/30/2018,77.5
5/31/2018,77.58999634
6/1/2018,77.58999634
6/4/2018,75.29000092
6/5/2018,75.37999725
6/6/2018,75.36000061
6/7/2018,77.31999969
6/8/2018,76.45999908
6/11/2018,76.45999908
6/12/2018,75.87999725
6/13/2018,76.73999786
6/14/2018,75.94000244
6/15/2018,73.44000244
6/18/2018,75.33999634
6/19/2018,75.08000183
6/20/2018,74.73999786
6/21/2018,73.05000305
6/22/2018,75.55000305
6/25/2018,74.73000336
6/26/2018,76.30999756
6/27/2018,77.62000275
6/28/2018,77.84999847
6/29/2018,79.44000244
7/2/2018,77.30000305
7/3/2018,77.76000214
7/5/2018,77.38999939
7/6/2018,77.11000061
7/9/2018,78.06999969
7/10/2018,78.86000061
7/11/2018,73.40000153
7/12/2018,74.44999695
7/13/2018,75.33000183
7/16/2018,71.83999634
7/17/2018,72.16000366
7/18/2018,72.90000153
7/19/2018,72.58000183
7/20/2018,73.06999969
7/23/2018,73.05999756
7/24/2018,73.44000244
7/25/2018,73.93000031
7/26/2018,74.54000092
7/27/2018,74.29000092
7/30/2018,74.97000122
7/31/2018,74.25
8/1/2018,74.25
8/2/2018,73.44999695
8/3/2018,73.20999908
8/6/2018,73.75
8/7/2018,74.65000153
8/8/2018,72.27999878
8/9/2018,72.06999969
8/10/2018,72.80999756
8/13/2018,72.61000061
8/14/2018,72.45999908
8/15/2018,70.76000214
8/16/2018,71.43000031
8/17/2018,71.83000183
8/20/2018,72.20999908
8/21/2018,72.62999725
8/22/2018,74.77999878
8/23/2018,74.73000336
8/24/2018,75.81999969
8/27/2018,76.20999908
8/28/2018,75.94999695
8/29/2018,77.13999939
8/30/2018,77.76999664
8/31/2018,77.41999817
9/4/2018,78.16999817
9/5/2018,77.26999664
9/6/2018,76.5
9/7/2018,76.83000183
9/10/2018,77.37000275
9/11/2018,79.05999756
9/12/2018,79.73999786
9/13/2018,78.18000031
9/14/2018,78.08999634
9/17/2018,78.05000305
9/18/2018,79.02999878
9/19/2018,79.40000153
