date,country,yield_10y,CPI_annual_pct,GDP_growth_annual_pct,External_debt_usd,usd_index,brent
3/31/2011,Turkey,9.53,6.471879671,11.20011058,3.20986E+11,76.28956604,114.6495451
4/30/2011,Turkey,9.35,6.471879671,11.20011058,3.20986E+11,74.72449989,123.0505259
5/31/2011,Turkey,9.65,6.471879671,11.20011058,3.20986E+11,74.94142841,114.5142862
6/30/2011,Turkey,9.67,6.471879671,11.20011058,3.20986E+11,74.69363611,113.901818
7/31/2011,Turkey,9.7,6.471879671,11.20011058,3.20986E+11,74.75699959,117.1182354
8/31/2011,Turkey,8.97,6.471879671,11.20011058,3.20986E+11,74.23652185,109.9147615
9/30/2011,Turkey,9.61,6.471879671,11.20011058,3.20986E+11,76.99047634,110.1945
10/31/2011,Turkey,9.74,6.471879671,11.20011058,3.20986E+11,77.15428525,109.0895004
11/30/2011,Turkey,9.93,6.471879671,11.20011058,3.20986E+11,77.89142899,110.822631
12/31/2011,Turkey,10,6.471879671,11.20011058,3.20986E+11,79.61142803,107.7228564
1/31/2012,Turkey,9.76,8.891569965,4.788492711,3.53398E+11,80.26800041,111.4649998
2/29/2012,Turkey,9.49,8.891569965,4.788492711,3.53398E+11,78.93149948,119.0105007
3/31/2012,Turkey,9.64,8.891569965,4.788492711,3.53398E+11,79.53681807,124.544546
4/30/2012,Turkey,9.26,8.891569965,4.788492711,3.53398E+11,79.40150032,120.4865002
5/31/2012,Turkey,9.26,8.891569965,4.788492711,3.53398E+11,80.92545492,110.4331825
6/30/2012,Turkey,8.77,8.891569965,4.788492711,3.53398E+11,82.22047715,95.92714328
7/31/2012,Turkey,8.14,8.891569965,4.788492711,3.53398E+11,83.06761896,102.8642862
8/31/2012,Turkey,8.17,8.891569965,4.788492711,3.53398E+11,82.16000034,112.6782611
9/30/2012,Turkey,8.11,8.891569965,4.788492711,3.53398E+11,79.81421099,112.6147053
10/31/2012,Turkey,7.96,8.891569965,4.788492711,3.53398E+11,79.70809501,111.6210528
11/30/2012,Turkey,6.87,8.891569965,4.788492711,3.53398E+11,80.68523843,109.4620007
12/31/2012,Turkey,6.55,8.891569965,4.788492711,3.53398E+11,79.75849991,109.302778
1/31/2013,Turkey,6.7,7.493090305,8.485816997,4.02184E+11,79.8733328,112.2680958
2/28/2013,Turkey,6.7,7.493090305,8.485816997,4.02184E+11,80.60526316,116.0826316
3/31/2013,Turkey,7.04,7.493090305,8.485816997,4.02184E+11,82.62549973,109.5205259
4/30/2013,Turkey,6.17,7.493090305,8.485816997,4.02184E+11,82.52500049,103.5668189
5/31/2013,Turkey,6.77,7.493090305,8.485816997,4.02184E+11,83.21363622,103.2154551
6/30/2013,Turkey,8.56,7.493090305,8.485816997,4.02184E+11,81.85049973,103.1426319
7/31/2013,Turkey,9.14,7.493090305,8.485816997,4.02184E+11,82.78954627,107.4919048
8/31/2013,Turkey,10.03,7.493090305,8.485816997,4.02184E+11,81.48181777,110.5119051
9/30/2013,Turkey,8.98,7.493090305,8.485816997,4.02184E+11,81.15949898,111.3200005
10/31/2013,Turkey,8.75,7.493090305,8.485816997,4.02184E+11,79.86652175,109.5022732
11/30/2013,Turkey,9.17,7.493090305,8.485816997,4.02184E+11,80.84400024,107.7210533
12/31/2013,Turkey,10.27,7.493090305,8.485816997,4.02184E+11,80.30666606,110.8540001
1/31/2014,Turkey,10.1,8.854572714,4.939715161,4.13916E+11,80.80952417,107.1994995
2/28/2014,Turkey,10.27,8.854572714,4.939715161,4.13916E+11,80.45736855,108.7061115
3/31/2014,Turkey,10.02,8.854572714,4.939715161,4.13916E+11,79.87047686,107.8576188
4/30/2014,Turkey,9.18,8.854572714,4.939715161,4.13916E+11,79.85333361,108.0519053
5/31/2014,Turkey,8.98,8.854572714,4.939715161,4.13916E+11,79.94904727,109.2195242
6/30/2014,Turkey,8.74,8.854572714,4.939715161,4.13916E+11,80.44238209,111.980476
7/31/2014,Turkey,8.88,8.854572714,4.939715161,4.13916E+11,80.54772637,107.9859089
8/31/2014,Turkey,8.93,8.854572714,4.939715161,4.13916E+11,81.86380949,103.3204756
9/30/2014,Turkey,9.72,8.854572714,4.939715161,4.13916E+11,84.45904795,98.25380888
10/31/2014,Turkey,8.48,8.854572714,4.939715161,4.13916E+11,85.6704347,87.97913062
11/30/2014,Turkey,7.6,8.854572714,4.939715161,4.13916E+11,87.72842086,79.91210456
12/31/2014,Turkey,8.09,8.854572714,4.939715161,4.13916E+11,89.15681735,63.20363652
1/31/2015,Turkey,6.99,7.670853648,6.084486904,3.99739E+11,92.97700043,49.67999992
2/28/2015,Turkey,8.21,7.670853648,6.084486904,3.99739E+11,94.45789337,58.44052626
3/31/2015,Turkey,8.21,7.670853648,6.084486904,3.99739E+11,97.8781825,56.93499981
4/30/2015,Turkey,9.14,7.670853648,6.084486904,3.99739E+11,97.59190478,60.96523775
5/31/2015,Turkey,8.96,7.670853648,6.084486904,3.99739E+11,95.19200096,65.60099926
6/30/2015,Turkey,9.19,7.670853648,6.084486904,3.99739E+11,95.17000025,63.70409029
7/31/2015,Turkey,9.34,7.670853648,6.084486904,3.99739E+11,96.96227299,56.62181802
8/31/2015,Turkey,9.94,7.670853648,6.084486904,3.99739E+11,96.37809499,48.21952384
9/30/2015,Turkey,10.76,7.670853648,6.084486904,3.99739E+11,95.75809515,48.43333344
10/31/2015,Turkey,9.54,7.670853648,6.084486904,3.99739E+11,95.71409087,49.21409121
11/30/2015,Turkey,9.9,7.670853648,6.084486904,3.99739E+11,99.03300056,45.90700016
12/31/2015,Turkey,10.47,7.670853648,6.084486904,3.99739E+11,98.33409049,38.90954521
1/31/2016,Turkey,10.54,7.775134153,3.323084208,3.99312E+11,99.02300034,32.2121051
2/29/2016,Turkey,10.32,7.775134153,3.323084208,3.99312E+11,97.09550018,33.55649996
3/31/2016,Turkey,9.71,7.775134153,3.323084208,3.99312E+11,96.25954507,39.75136375
4/30/2016,Turkey,9.04,7.775134153,3.323084208,3.99312E+11,94.40380932,43.38666644
5/31/2016,Turkey,9.69,7.775134153,3.323084208,3.99312E+11,94.52190472,47.73904764
6/30/2016,Turkey,9.03,7.775134153,3.323084208,3.99312E+11,94.67227208,49.92681816
7/31/2016,Turkey,9.51,7.775134153,3.323084208,3.99312E+11,96.57250061,46.33099976
8/31/2016,Turkey,9.6,7.775134153,3.323084208,3.99312E+11,95.38000024,47.17260825
9/30/2016,Turkey,9.5,7.775134153,3.323084208,3.99312E+11,95.46523757,47.29809534
10/31/2016,Turkey,9.82,7.775134153,3.323084208,3.99312E+11,97.73899918,51.21049976
11/30/2016,Turkey,10.85,7.775134153,3.323084208,3.99312E+11,99.70550041,47.10850086
12/31/2016,Turkey,11.09,7.775134153,3.323084208,3.99312E+11,102.0133325,54.71761885
1/31/2017,Turkey,10.69,11.14431108,7.501997489,4.47425E+11,101.1219997,55.42699985
2/28/2017,Turkey,10.6,11.14431108,7.501997489,4.47425E+11,100.6910533,55.92684274
3/31/2017,Turkey,10.65,11.14431108,7.501997489,4.47425E+11,100.7591297,52.50565189
4/30/2017,Turkey,10.23,11.14431108,7.501997489,4.47425E+11,100.0452628,53.81894704
5/31/2017,Turkey,10.19,11.14431108,7.501997489,4.47425E+11,98.26863653,51.34954556
6/30/2017,Turkey,10.28,11.14431108,7.501997489,4.47425E+11,96.94863684,47.5400004
7/31/2017,Turkey,10.34,11.14431108,7.501997489,4.47425E+11,94.86100082,49.1255003
8/31/2017,Turkey,10.36,11.14431108,7.501997489,4.47425E+11,93.17608643,51.90695638
9/30/2017,Turkey,10.69,11.14431108,7.501997489,4.47425E+11,92.32400055,55.65200024
10/31/2017,Turkey,11.51,11.14431108,7.501997489,4.47425E+11,93.71954484,57.64909068
11/30/2017,Turkey,12.01,11.14431108,7.501997489,4.47425E+11,93.99714406,62.87142853
12/31/2017,Turkey,11.43,11.14431108,7.501997489,4.47425E+11,93.38800011,64.06650028
1/31/2018,Turkey,11.4,16.3324639,3.013170393,4.26808E+11,90.74476188,69.02238028
2/28/2018,Turkey,11.58,16.3324639,3.013170393,4.26808E+11,89.73052617,65.70368415
3/31/2018,Turkey,12.19,16.3324639,3.013170393,4.26808E+11,89.87619128,66.80904752
4/30/2018,Turkey,12.24,16.3324639,3.013170393,4.26808E+11,90.29333278,71.76238069
5/31/2018,Turkey,13.85,16.3324639,3.013170393,4.26808E+11,93.29954598,77.17681885
6/30/2018,Turkey,16.3,16.3324639,3.013170393,4.26808E+11,94.37714277,75.97952379
7/31/2018,Turkey,17.94,16.3324639,3.013170393,4.26808E+11,94.59761919,74.79523868
8/31/2018,Turkey,20.7,16.3324639,3.013170393,4.26808E+11,95.48173954,73.92260808
9/30/2018,Turkey,17.31,16.3324639,3.013170393,4.26808E+11,94.73947465,79.15999965
10/31/2018,Turkey,17.73,16.3324639,3.013170393,4.26808E+11,95.85260939,80.62956636
11/30/2018,Turkey,16.2,16.3324639,3.013170393,4.26808E+11,96.76142883,66.2328573
12/31/2018,Turkey,15.83,16.3324639,3.013170393,4.26808E+11,96.87578984,57.47000022
1/31/2019,Turkey,13.84,15.17682157,0.818514527,4.1487E+11,95.9376188,60.12190501
2/28/2019,Turkey,14.47,15.17682157,0.818514527,4.1487E+11,96.458421,64.27631539
3/31/2019,Turkey,17.86,15.17682157,0.818514527,4.1487E+11,96.7828569,67.0276195
4/30/2019,Turkey,18.95,15.17682157,0.818514527,4.1487E+11,97.35857173,71.62857237
5/31/2019,Turkey,18.16,15.17682157,0.818514527,4.1487E+11,97.74181782,70.31181821
6/30/2019,Turkey,16.2,15.17682157,0.818514527,4.1487E+11,96.80450058,63.03800011
7/31/2019,Turkey,14.91,15.17682157,0.818514527,4.1487E+11,97.36590923,64.25636396
8/31/2019,Turkey,15.69,15.17682157,0.818514527,4.1487E+11,98.00454504,59.50181805
9/30/2019,Turkey,13.2,15.17682157,0.818514527,4.1487E+11,98.59999962,62.46849995
10/31/2019,Turkey,12.67,15.17682157,0.818514527,4.1487E+11,98.17304362,59.63217329
11/30/2019,Turkey,12.18,15.17682157,0.818514527,4.1487E+11,98.06499977,62.65149975
12/31/2019,Turkey,12,15.17682157,0.818514527,4.1487E+11,97.37666684,65.17380887
1/31/2020,Turkey,10,12.27895745,1.85987304,4.2977E+11,97.43619029,63.59999993
2/29/2020,Turkey,12.8,12.27895745,1.85987304,4.2977E+11,98.84315852,55.36210532
3/31/2020,Turkey,13.12,12.27895745,1.85987304,4.2977E+11,98.83500047,33.72909112
4/30/2020,Turkey,11.46,12.27895745,1.85987304,4.2977E+11,99.91285706,26.63142867
5/31/2020,Turkey,12.24,12.27895745,1.85987304,4.2977E+11,99.55300026,32.25600023
6/30/2020,Turkey,11.5,12.27895745,1.85987304,4.2977E+11,97.08772798,40.77272727
7/31/2020,Turkey,12.7,12.27895745,1.85987304,4.2977E+11,95.51409114,43.2413637
8/31/2020,Turkey,13.56,12.27895745,1.85987304,4.2977E+11,93.04428573,45.01999991
9/30/2020,Turkey,12.93,12.27895745,1.85987304,4.2977E+11,93.43714287,41.867143
10/31/2020,Turkey,14.1,12.27895745,1.85987304,4.2977E+11,93.4063634,41.52409103
11/30/2020,Turkey,11.93,12.27895745,1.85987304,4.2977E+11,92.61950111,43.78900013
12/31/2020,Turkey,12.51,12.27895745,1.85987304,4.2977E+11,90.51272722,50.21818196
1/31/2021,Turkey,12.57,19.59649269,11.43939569,4.3637E+11,90.22631555,55.35157916
2/28/2021,Turkey,12.98,19.59649269,11.43939569,4.3637E+11,90.6515788,62.22789423
3/31/2021,Turkey,18.08,19.59649269,11.43939569,4.3637E+11,92.00913039,65.70217381
4/30/2021,Turkey,17.72,19.59649269,11.43939569,4.3637E+11,91.58761887,65.3285715
5/31/2021,Turkey,17.82,19.59649269,11.43939569,4.3637E+11,90.31799965,68.25849991
6/30/2021,Turkey,16.68,19.59649269,11.43939569,4.3637E+11,91.03909128,73.40818162
7/31/2021,Turkey,16.57,19.59649269,11.43939569,4.3637E+11,92.52285803,74.15714337
8/31/2021,Turkey,16.47,19.59649269,11.43939569,4.3637E+11,92.79999958,70.51363616
9/30/2021,Turkey,17.73,19.59649269,11.43939569,4.3637E+11,92.99238041,75.00285594
10/31/2021,Turkey,19.08,19.59649269,11.43939569,4.3637E+11,93.951428,83.74619039
11/30/2021,Turkey,20.2,19.59649269,11.43939569,4.3637E+11,95.27095141,80.78428541
12/31/2021,Turkey,23.05,19.59649269,11.43939569,4.3637E+11,96.19000001,74.7431814
1/31/2022,Turkey,22.49,72.30883599,5.533427875,4.57917E+11,95.96649971,85.52699966
2/28/2022,Turkey,23.07,72.30883599,5.533427875,4.57917E+11,95.99684264,94.03368458
3/31/2022,Turkey,23.96,72.30883599,5.533427875,4.57917E+11,98.46695676,112.4630442
4/30/2022,Turkey,20.27,72.30883599,5.533427875,4.57917E+11,100.7084999,105.9169998
5/31/2022,Turkey,21.56,72.30883599,5.533427875,4.57917E+11,103.1676189,111.497143
6/30/2022,Turkey,18.54,72.30883599,5.533427875,4.57917E+11,103.8442862,117.66381
7/31/2022,Turkey,17.15,72.30883599,5.533427875,4.57917E+11,107.0335003,104.7049995
8/31/2022,Turkey,12.63,72.30883599,5.533427875,4.57917E+11,107.1495653,97.74086894
9/30/2022,Turkey,11.65,72.30883599,5.533427875,4.57917E+11,110.7433334,90.32476116
10/31/2022,Turkey,10.99,72.30883599,5.533427875,4.57917E+11,111.941428,93.59380958
11/30/2022,Turkey,10.65,72.30883599,5.533427875,4.57917E+11,108.1400005,91.11428579
12/31/2022,Turkey,9.87,72.30883599,5.533427875,4.57917E+11,104.5028567,81.34142848
1/31/2023,Turkey,10.52,53.85940876,5.111168185,4.99842E+11,102.7119991,83.87900009
2/28/2023,Turkey,9.99,53.85940876,5.111168185,4.99842E+11,103.66,83.5094733
3/31/2023,Turkey,10.31,53.85940876,5.111168185,4.99842E+11,103.7673914,79.20695628
4/30/2023,Turkey,12.6,53.85940876,5.111168185,4.99842E+11,101.7642099,83.36894788
5/31/2023,Turkey,10.23,53.85940876,5.111168185,4.99842E+11,102.701363,75.63227359
6/30/2023,Turkey,16.34,53.85940876,5.111168185,4.99842E+11,103.1119043,74.92571368
7/31/2023,Turkey,18.41,53.85940876,5.111168185,4.99842E+11,101.3274994,80.35549965
8/31/2023,Turkey,18.45,53.85940876,5.111168185,4.99842E+11,103.0965218,85.10434756
9/30/2023,Turkey,25.52,53.85940876,5.111168185,4.99842E+11,105.3314995,92.76649933
10/31/2023,Turkey,26.37,53.85940876,5.111168185,4.99842E+11,106.3531824,88.70409116
11/30/2023,Turkey,24.27,53.85940876,5.111168185,4.99842E+11,104.5280951,82.0277273
12/31/2023,Turkey,23.69,53.85940876,5.111168185,4.99842E+11,102.6830006,77.32399979
1/31/2024,Turkey,25.1,58.50645073,3.184024355,,102.974762,79.19714319
2/29/2024,Turkey,25.26,58.50645073,3.184024355,,104.104501,81.6239994
3/31/2024,Turkey,25.24,58.50645073,3.184024355,,103.6240009,84.6654995
4/30/2024,Turkey,26.55,58.50645073,3.184024355,,105.4118188,88.99999931
5/31/2024,Turkey,25.95,58.50645073,3.184024355,,104.9650008,82.99181851
6/30/2024,Turkey,26.52,58.50645073,3.184024355,,105.1668428,82.88947417
7/31/2024,Turkey,26.58,58.50645073,3.184024355,,104.6104546,83.71772731
8/31/2024,Turkey,26.73,58.50645073,3.184024355,,102.2127269,78.87500139
9/30/2024,Turkey,26.62,58.50645073,3.184024355,,101.0185001,72.63849945
10/31/2024,Turkey,28.46,58.50645073,3.184024355,,103.3113045,75.37695711
11/30/2024,Turkey,27.35,58.50645073,3.184024355,,105.8434998,73.40699997
12/31/2024,Turkey,27.15,58.50645073,3.184024355,,,
